Person,Week,y,price
248.0,8.0,1,0.542
249.0,8.0,5,0.542
250.0,8.0,3,0.542
1.0,9.0,0,1.121
2.0,9.0,1,1.121
3.0,9.0,0,1.121
4.0,9.0,1,1.121
5.0,9.0,0,1.121
6.0,9.0,0,1.121
7.0,9.0,0,1.121
8.0,9.0,0,1.121
9.0,9.0,1,1.121
10.0,9.0,2,1.121
11.0,9.0,2,1.121
12.0,9.0,2,1.121
13.0,9.0,1,1.121
14.0,9.0,1,1.121
15.0,9.0,2,1.121
16.0,9.0,3,1.121
17.0,9.0,0,1.121
18.0,9.0,1,1.121
19.0,9.0,0,1.121
20.0,9.0,0,1.121
21.0,9.0,1,1.121
22.0,9.0,0,1.121
23.0,9.0,1,1.121
24.0,9.0,0,1.121
25.0,9.0,1,1.121
26.0,9.0,3,1.121
27.0,9.0,1,1.121
28.0,9.0,1,1.121
29.0,9.0,1,1.121
30.0,9.0,1,1.121
31.0,9.0,0,1.121
32.0,9.0,1,1.121
33.0,9.0,3,1.121
34.0,9.0,1,1.121
35.0,9.0,2,1.121
36.0,9.0,0,1.121
37.0,9.0,0,1.121
38.0,9.0,0,1.121
39.0,9.0,0,1.121
40.0,9.0,0,1.121
41.0,9.0,0,1.121
42.0,9.0,0,1.121
43.0,9.0,1,1.121
44.0,9.0,3,1.121
45.0,9.0,1,1.121
46.0,9.0,3,1.121
47.0,9.0,0,1.121
48.0,9.0,1,1.121
49.0,9.0,1,1.121
50.0,9.0,0,1.121
51.0,9.0,0,1.121
52.0,9.0,1,1.121
53.0,9.0,3,1.121
54.0,9.0,0,1.121
55.0,9.0,1,1.121
56.0,9.0,1,1.121
57.0,9.0,0,1.121
58.0,9.0,0,1.121
59.0,9.0,3,1.121
60.0,9.0,0,1.121
61.0,9.0,0,1.121
62.0,9.0,1,1.121
63.0,9.0,3,1.121
64.0,9.0,0,1.121
65.0,9.0,1,1.121
66.0,9.0,1,1.121
67.0,9.0,1,1.121
68.0,9.0,0,1.121
69.0,9.0,0,1.121
70.0,9.0,1,1.121
71.0,9.0,1,1.121
72.0,9.0,0,1.121
73.0,9.0,0,1.121
74.0,9.0,0,1.121
75.0,9.0,0,1.121
76.0,9.0,2,1.121
77.0,9.0,0,1.121
78.0,9.0,1,1.121
79.0,9.0,1,1.121
80.0,9.0,0,1.121
81.0,9.0,1,1.121
82.0,9.0,0,1.121
83.0,9.0,1,1.121
84.0,9.0,2,1.121
85.0,9.0,0,1.121
86.0,9.0,1,1.121
87.0,9.0,0,1.121
88.0,9.0,2,1.121
89.0,9.0,0,1.121
90.0,9.0,0,1.121
91.0,9.0,0,1.121
92.0,9.0,1,1.121
93.0,9.0,1,1.121
94.0,9.0,4,1.121
95.0,9.0,1,1.121
96.0,9.0,1,1.121
97.0,9.0,0,1.121
98.0,9.0,1,1.121
99.0,9.0,3,1.121
100.0,9.0,0,1.121
101.0,9.0,0,1.121
102.0,9.0,0,1.121
103.0,9.0,0,1.121
104.0,9.0,0,1.121
105.0,9.0,4,1.121
106.0,9.0,0,1.121
107.0,9.0,0,1.121
108.0,9.0,0,1.121
109.0,9.0,1,1.121
110.0,9.0,0,1.121
111.0,9.0,3,1.121
112.0,9.0,1,1.121
113.0,9.0,1,1.121
114.0,9.0,1,1.121
115.0,9.0,2,1.121
116.0,9.0,1,1.121
117.0,9.0,0,1.121
118.0,9.0,0,1.121
119.0,9.0,3,1.121
120.0,9.0,2,1.121
121.0,9.0,0,1.121
122.0,9.0,1,1.121
123.0,9.0,0,1.121
124.0,9.0,1,1.121
125.0,9.0,0,1.121
126.0,9.0,1,1.121
127.0,9.0,1,1.121
128.0,9.0,1,1.121
129.0,9.0,0,1.121
130.0,9.0,0,1.121
131.0,9.0,0,1.121
132.0,9.0,3,1.121
133.0,9.0,0,1.121
134.0,9.0,1,1.121
135.0,9.0,1,1.121
136.0,9.0,1,1.121
137.0,9.0,1,1.121
138.0,9.0,0,1.121
139.0,9.0,0,1.121
140.0,9.0,0,1.121
141.0,9.0,2,1.121
142.0,9.0,3,1.121
143.0,9.0,2,1.121
144.0,9.0,1,1.121
145.0,9.0,2,1.121
146.0,9.0,1,1.121
147.0,9.0,0,1.121
148.0,9.0,2,1.121
149.0,9.0,3,1.121
150.0,9.0,1,1.121
151.0,9.0,0,1.121
152.0,9.0,0,1.121
153.0,9.0,0,1.121
154.0,9.0,0,1.121
155.0,9.0,4,1.121
156.0,9.0,3,1.121
157.0,9.0,1,1.121
158.0,9.0,1,1.121
159.0,9.0,0,1.121
160.0,9.0,1,1.121
161.0,9.0,0,1.121
162.0,9.0,2,1.121
163.0,9.0,0,1.121
164.0,9.0,1,1.121
165.0,9.0,1,1.121
166.0,9.0,1,1.121
167.0,9.0,0,1.121
168.0,9.0,0,1.121
169.0,9.0,0,1.121
170.0,9.0,1,1.121
171.0,9.0,0,1.121
172.0,9.0,0,1.121
173.0,9.0,1,1.121
174.0,9.0,2,1.121
175.0,9.0,0,1.121
176.0,9.0,1,1.121
177.0,9.0,1,1.121
178.0,9.0,0,1.121
179.0,9.0,2,1.121
180.0,9.0,0,1.121
181.0,9.0,1,1.121
182.0,9.0,0,1.121
183.0,9.0,0,1.121
184.0,9.0,1,1.121
185.0,9.0,2,1.121
186.0,9.0,1,1.121
187.0,9.0,1,1.121
188.0,9.0,2,1.121
189.0,9.0,0,1.121
190.0,9.0,0,1.121
191.0,9.0,1,1.121
192.0,9.0,1,1.121
193.0,9.0,1,1.121
194.0,9.0,1,1.121
195.0,9.0,3,1.121
196.0,9.0,0,1.121
197.0,9.0,2,1.121
198.0,9.0,2,1.121
199.0,9.0,0,1.121
200.0,9.0,0,1.121
201.0,9.0,0,1.121
202.0,9.0,1,1.121
203.0,9.0,0,1.121
204.0,9.0,0,1.121
205.0,9.0,1,1.121
206.0,9.0,0,1.121
207.0,9.0,0,1.121
208.0,9.0,0,1.121
209.0,9.0,1,1.121
210.0,9.0,2,1.121
211.0,9.0,1,1.121
212.0,9.0,0,1.121
213.0,9.0,0,1.121
214.0,9.0,3,1.121
215.0,9.0,4,1.121
216.0,9.0,1,1.121
217.0,9.0,1,1.121
218.0,9.0,1,1.121
219.0,9.0,0,1.121
220.0,9.0,0,1.121
221.0,9.0,1,1.121
222.0,9.0,3,1.121
223.0,9.0,1,1.121
224.0,9.0,0,1.121
225.0,9.0,0,1.121
226.0,9.0,2,1.121
227.0,9.0,0,1.121
228.0,9.0,1,1.121
229.0,9.0,0,1.121
230.0,9.0,0,1.121
231.0,9.0,0,1.121
232.0,9.0,0,1.121
233.0,9.0,0,1.121
234.0,9.0,2,1.121
235.0,9.0,2,1.121
236.0,9.0,0,1.121
237.0,9.0,1,1.121
238.0,9.0,1,1.121
239.0,9.0,2,1.121
240.0,9.0,0,1.121
241.0,9.0,0,1.121
242.0,9.0,0,1.121
243.0,9.0,1,1.121
244.0,9.0,3,1.121
245.0,9.0,2,1.121
246.0,9.0,0,1.121
247.0,9.0,2,1.121
248.0,9.0,1,1.121
249.0,9.0,1,1.121
250.0,9.0,0,1.121
1.0,10.0,2,1.71
2.0,10.0,0,1.71
3.0,10.0,1,1.71
4.0,10.0,1,1.71
5.0,10.0,0,1.71
6.0,10.0,1,1.71
7.0,10.0,1,1.71
8.0,10.0,0,1.71
9.0,10.0,0,1.71
10.0,10.0,0,1.71
11.0,10.0,0,1.71
12.0,10.0,0,1.71
13.0,10.0,0,1.71
14.0,10.0,0,1.71
15.0,10.0,0,1.71
16.0,10.0,0,1.71
17.0,10.0,0,1.71
18.0,10.0,1,1.71
19.0,10.0,0,1.71
20.0,10.0,0,1.71
21.0,10.0,1,1.71
22.0,10.0,0,1.71
23.0,10.0,1,1.71
24.0,10.0,0,1.71
25.0,10.0,1,1.71
26.0,10.0,0,1.71
27.0,10.0,0,1.71
28.0,10.0,1,1.71
29.0,10.0,3,1.71
30.0,10.0,2,1.71
31.0,10.0,0,1.71
32.0,10.0,0,1.71
33.0,10.0,0,1.71
34.0,10.0,0,1.71
35.0,10.0,1,1.71
36.0,10.0,0,1.71
37.0,10.0,0,1.71
38.0,10.0,0,1.71
39.0,10.0,0,1.71
40.0,10.0,1,1.71
41.0,10.0,0,1.71
42.0,10.0,0,1.71
43.0,10.0,1,1.71
44.0,10.0,1,1.71
45.0,10.0,0,1.71
46.0,10.0,0,1.71
47.0,10.0,0,1.71
48.0,10.0,0,1.71
49.0,10.0,0,1.71
50.0,10.0,0,1.71
51.0,10.0,2,1.71
52.0,10.0,0,1.71
53.0,10.0,0,1.71
54.0,10.0,1,1.71
55.0,10.0,0,1.71
56.0,10.0,0,1.71
57.0,10.0,0,1.71
58.0,10.0,0,1.71
59.0,10.0,1,1.71
60.0,10.0,0,1.71
61.0,10.0,1,1.71
62.0,10.0,0,1.71
63.0,10.0,0,1.71
64.0,10.0,1,1.71
65.0,10.0,0,1.71
66.0,10.0,2,1.71
67.0,10.0,0,1.71
68.0,10.0,1,1.71
69.0,10.0,2,1.71
70.0,10.0,0,1.71
71.0,10.0,1,1.71
72.0,10.0,0,1.71
73.0,10.0,1,1.71
74.0,10.0,0,1.71
75.0,10.0,0,1.71
76.0,10.0,0,1.71
77.0,10.0,0,1.71
78.0,10.0,0,1.71
79.0,10.0,0,1.71
80.0,10.0,0,1.71
81.0,10.0,1,1.71
82.0,10.0,0,1.71
83.0,10.0,0,1.71
84.0,10.0,2,1.71
85.0,10.0,0,1.71
86.0,10.0,1,1.71
87.0,10.0,2,1.71
88.0,10.0,0,1.71
89.0,10.0,0,1.71
90.0,10.0,1,1.71
91.0,10.0,0,1.71
92.0,10.0,0,1.71
93.0,10.0,1,1.71
94.0,10.0,0,1.71
95.0,10.0,1,1.71
96.0,10.0,1,1.71
97.0,10.0,1,1.71
98.0,10.0,1,1.71
99.0,10.0,0,1.71
100.0,10.0,1,1.71
101.0,10.0,0,1.71
102.0,10.0,0,1.71
103.0,10.0,1,1.71
104.0,10.0,2,1.71
105.0,10.0,1,1.71
106.0,10.0,2,1.71
107.0,10.0,1,1.71
108.0,10.0,0,1.71
109.0,10.0,0,1.71
110.0,10.0,0,1.71
111.0,10.0,0,1.71
112.0,10.0,2,1.71
113.0,10.0,0,1.71
114.0,10.0,0,1.71
115.0,10.0,0,1.71
116.0,10.0,0,1.71
117.0,10.0,0,1.71
118.0,10.0,0,1.71
119.0,10.0,0,1.71
120.0,10.0,0,1.71
121.0,10.0,0,1.71
122.0,10.0,0,1.71
123.0,10.0,0,1.71
124.0,10.0,1,1.71
125.0,10.0,0,1.71
126.0,10.0,1,1.71
127.0,10.0,1,1.71
128.0,10.0,2,1.71
129.0,10.0,0,1.71
130.0,10.0,0,1.71
131.0,10.0,1,1.71
132.0,10.0,0,1.71
133.0,10.0,1,1.71
134.0,10.0,1,1.71
135.0,10.0,1,1.71
136.0,10.0,0,1.71
137.0,10.0,1,1.71
138.0,10.0,0,1.71
139.0,10.0,0,1.71
140.0,10.0,0,1.71
141.0,10.0,0,1.71
142.0,10.0,0,1.71
143.0,10.0,1,1.71
144.0,10.0,0,1.71
145.0,10.0,2,1.71
146.0,10.0,2,1.71
147.0,10.0,0,1.71
148.0,10.0,1,1.71
149.0,10.0,0,1.71
150.0,10.0,1,1.71
151.0,10.0,0,1.71
152.0,10.0,0,1.71
153.0,10.0,2,1.71
154.0,10.0,0,1.71
155.0,10.0,1,1.71
156.0,10.0,1,1.71
157.0,10.0,1,1.71
158.0,10.0,0,1.71
159.0,10.0,1,1.71
160.0,10.0,0,1.71
161.0,10.0,0,1.71
162.0,10.0,1,1.71
163.0,10.0,0,1.71
164.0,10.0,0,1.71
165.0,10.0,0,1.71
166.0,10.0,0,1.71
167.0,10.0,0,1.71
168.0,10.0,0,1.71
169.0,10.0,0,1.71
170.0,10.0,1,1.71
171.0,10.0,2,1.71
172.0,10.0,0,1.71
173.0,10.0,0,1.71
174.0,10.0,1,1.71
175.0,10.0,0,1.71
176.0,10.0,1,1.71
177.0,10.0,1,1.71
178.0,10.0,1,1.71
179.0,10.0,0,1.71
180.0,10.0,0,1.71
181.0,10.0,2,1.71
182.0,10.0,1,1.71
183.0,10.0,0,1.71
184.0,10.0,0,1.71
185.0,10.0,0,1.71
186.0,10.0,1,1.71
187.0,10.0,1,1.71
188.0,10.0,1,1.71
189.0,10.0,0,1.71
190.0,10.0,3,1.71
191.0,10.0,1,1.71
192.0,10.0,0,1.71
193.0,10.0,0,1.71
194.0,10.0,0,1.71
195.0,10.0,0,1.71
196.0,10.0,1,1.71
197.0,10.0,0,1.71
198.0,10.0,5,1.71
199.0,10.0,1,1.71
200.0,10.0,1,1.71
201.0,10.0,1,1.71
202.0,10.0,0,1.71
203.0,10.0,0,1.71
204.0,10.0,0,1.71
205.0,10.0,0,1.71
206.0,10.0,0,1.71
207.0,10.0,1,1.71
208.0,10.0,1,1.71
209.0,10.0,0,1.71
210.0,10.0,0,1.71
211.0,10.0,2,1.71
212.0,10.0,0,1.71
213.0,10.0,0,1.71
214.0,10.0,0,1.71
215.0,10.0,0,1.71
216.0,10.0,0,1.71
217.0,10.0,1,1.71
218.0,10.0,1,1.71
219.0,10.0,0,1.71
220.0,10.0,0,1.71
221.0,10.0,1,1.71
222.0,10.0,1,1.71
223.0,10.0,1,1.71
224.0,10.0,0,1.71
225.0,10.0,0,1.71
226.0,10.0,0,1.71
227.0,10.0,0,1.71
228.0,10.0,0,1.71
229.0,10.0,1,1.71
230.0,10.0,3,1.71
231.0,10.0,0,1.71
232.0,10.0,0,1.71
233.0,10.0,2,1.71
234.0,10.0,0,1.71
235.0,10.0,1,1.71
236.0,10.0,1,1.71
237.0,10.0,1,1.71
238.0,10.0,0,1.71
239.0,10.0,2,1.71
240.0,10.0,2,1.71
241.0,10.0,0,1.71
242.0,10.0,0,1.71
243.0,10.0,0,1.71
244.0,10.0,0,1.71
245.0,10.0,0,1.71
246.0,10.0,0,1.71
247.0,10.0,2,1.71
248.0,10.0,1,1.71
249.0,10.0,1,1.71
250.0,10.0,1,1.71
1.0,11.0,0,0.58
2.0,11.0,1,0.58
3.0,11.0,1,0.58
4.0,11.0,1,0.58
5.0,11.0,0,0.58
6.0,11.0,0,0.58
7.0,11.0,0,0.58
8.0,11.0,0,0.58
9.0,11.0,1,0.58
10.0,11.0,0,0.58
11.0,11.0,1,0.58
12.0,11.0,2,0.58
13.0,11.0,0,0.58
14.0,11.0,0,0.58
15.0,11.0,3,0.58
16.0,11.0,1,0.58
17.0,11.0,0,0.58
18.0,11.0,0,0.58
19.0,11.0,0,0.58
20.0,11.0,1,0.58
21.0,11.0,2,0.58
22.0,11.0,1,0.58
23.0,11.0,1,0.58
24.0,11.0,2,0.58
25.0,11.0,2,0.58
26.0,11.0,3,0.58
27.0,11.0,2,0.58
28.0,11.0,4,0.58
29.0,11.0,3,0.58
30.0,11.0,2,0.58
31.0,11.0,1,0.58
32.0,11.0,1,0.58
33.0,11.0,2,0.58
34.0,11.0,1,0.58
35.0,11.0,1,0.58
36.0,11.0,0,0.58
37.0,11.0,0,0.58
38.0,11.0,7,0.58
39.0,11.0,1,0.58
40.0,11.0,1,0.58
41.0,11.0,2,0.58
42.0,11.0,1,0.58
43.0,11.0,3,0.58
44.0,11.0,1,0.58
45.0,11.0,0,0.58
46.0,11.0,4,0.58
47.0,11.0,4,0.58
48.0,11.0,1,0.58
49.0,11.0,0,0.58
50.0,11.0,1,0.58
51.0,11.0,2,0.58
52.0,11.0,0,0.58
53.0,11.0,3,0.58
54.0,11.0,0,0.58
55.0,11.0,1,0.58
56.0,11.0,1,0.58
57.0,11.0,3,0.58
58.0,11.0,3,0.58
59.0,11.0,1,0.58
60.0,11.0,0,0.58
61.0,11.0,2,0.58
62.0,11.0,1,0.58
63.0,11.0,2,0.58
64.0,11.0,4,0.58
65.0,11.0,2,0.58
66.0,11.0,4,0.58
67.0,11.0,2,0.58
68.0,11.0,0,0.58
69.0,11.0,1,0.58
70.0,11.0,2,0.58
71.0,11.0,0,0.58
72.0,11.0,2,0.58
73.0,11.0,0,0.58
74.0,11.0,2,0.58
75.0,11.0,0,0.58
76.0,11.0,0,0.58
77.0,11.0,1,0.58
78.0,11.0,1,0.58
79.0,11.0,1,0.58
80.0,11.0,1,0.58
81.0,11.0,3,0.58
82.0,11.0,0,0.58
83.0,11.0,0,0.58
84.0,11.0,2,0.58
85.0,11.0,1,0.58
86.0,11.0,0,0.58
87.0,11.0,1,0.58
88.0,11.0,2,0.58
89.0,11.0,0,0.58
90.0,11.0,0,0.58
91.0,11.0,1,0.58
92.0,11.0,1,0.58
93.0,11.0,0,0.58
94.0,11.0,4,0.58
95.0,11.0,1,0.58
96.0,11.0,1,0.58
97.0,11.0,3,0.58
98.0,11.0,1,0.58
99.0,11.0,0,0.58
100.0,11.0,0,0.58
101.0,11.0,1,0.58
102.0,11.0,1,0.58
103.0,11.0,2,0.58
104.0,11.0,0,0.58
105.0,11.0,0,0.58
106.0,11.0,6,0.58
107.0,11.0,2,0.58
108.0,11.0,5,0.58
109.0,11.0,1,0.58
110.0,11.0,0,0.58
111.0,11.0,3,0.58
112.0,11.0,0,0.58
113.0,11.0,0,0.58
114.0,11.0,0,0.58
115.0,11.0,2,0.58
116.0,11.0,0,0.58
117.0,11.0,1,0.58
118.0,11.0,1,0.58
119.0,11.0,4,0.58
120.0,11.0,2,0.58
121.0,11.0,0,0.58
122.0,11.0,0,0.58
123.0,11.0,0,0.58
124.0,11.0,2,0.58
125.0,11.0,1,0.58
126.0,11.0,1,0.58
127.0,11.0,1,0.58
128.0,11.0,0,0.58
129.0,11.0,2,0.58
130.0,11.0,0,0.58
131.0,11.0,0,0.58
132.0,11.0,2,0.58
133.0,11.0,1,0.58
134.0,11.0,2,0.58
135.0,11.0,2,0.58
136.0,11.0,2,0.58
137.0,11.0,2,0.58
138.0,11.0,4,0.58
139.0,11.0,2,0.58
140.0,11.0,1,0.58
141.0,11.0,0,0.58
142.0,11.0,1,0.58
143.0,11.0,3,0.58
144.0,11.0,3,0.58
145.0,11.0,1,0.58
146.0,11.0,0,0.58
147.0,11.0,2,0.58
148.0,11.0,1,0.58
149.0,11.0,0,0.58
150.0,11.0,1,0.58
151.0,11.0,1,0.58
152.0,11.0,0,0.58
153.0,11.0,1,0.58
154.0,11.0,3,0.58
155.0,11.0,0,0.58
156.0,11.0,6,0.58
157.0,11.0,3,0.58
158.0,11.0,1,0.58
159.0,11.0,2,0.58
160.0,11.0,5,0.58
161.0,11.0,0,0.58
162.0,11.0,3,0.58
163.0,11.0,0,0.58
164.0,11.0,1,0.58
165.0,11.0,1,0.58
166.0,11.0,4,0.58
167.0,11.0,2,0.58
168.0,11.0,1,0.58
169.0,11.0,1,0.58
170.0,11.0,2,0.58
171.0,11.0,3,0.58
172.0,11.0,2,0.58
173.0,11.0,2,0.58
174.0,11.0,1,0.58
175.0,11.0,1,0.58
176.0,11.0,2,0.58
177.0,11.0,2,0.58
178.0,11.0,2,0.58
179.0,11.0,0,0.58
180.0,11.0,0,0.58
181.0,11.0,2,0.58
182.0,11.0,0,0.58
183.0,11.0,1,0.58
184.0,11.0,2,0.58
185.0,11.0,2,0.58
186.0,11.0,0,0.58
187.0,11.0,0,0.58
188.0,11.0,1,0.58
189.0,11.0,2,0.58
190.0,11.0,0,0.58
191.0,11.0,1,0.58
192.0,11.0,1,0.58
193.0,11.0,0,0.58
194.0,11.0,1,0.58
195.0,11.0,0,0.58
196.0,11.0,0,0.58
197.0,11.0,4,0.58
198.0,11.0,0,0.58
199.0,11.0,0,0.58
200.0,11.0,0,0.58
201.0,11.0,2,0.58
202.0,11.0,0,0.58
203.0,11.0,2,0.58
204.0,11.0,2,0.58
205.0,11.0,1,0.58
206.0,11.0,2,0.58
207.0,11.0,1,0.58
208.0,11.0,0,0.58
209.0,11.0,3,0.58
210.0,11.0,0,0.58
211.0,11.0,1,0.58
212.0,11.0,1,0.58
213.0,11.0,2,0.58
214.0,11.0,3,0.58
215.0,11.0,1,0.58
216.0,11.0,0,0.58
217.0,11.0,2,0.58
218.0,11.0,2,0.58
219.0,11.0,1,0.58
220.0,11.0,1,0.58
221.0,11.0,1,0.58
222.0,11.0,2,0.58
223.0,11.0,2,0.58
224.0,11.0,0,0.58
225.0,11.0,4,0.58
226.0,11.0,0,0.58
227.0,11.0,1,0.58
228.0,11.0,2,0.58
229.0,11.0,3,0.58
230.0,11.0,3,0.58
231.0,11.0,1,0.58
232.0,11.0,1,0.58
233.0,11.0,2,0.58
234.0,11.0,0,0.58
235.0,11.0,2,0.58
236.0,11.0,0,0.58
237.0,11.0,4,0.58
238.0,11.0,0,0.58
239.0,11.0,0,0.58
240.0,11.0,1,0.58
241.0,11.0,1,0.58
242.0,11.0,0,0.58
243.0,11.0,0,0.58
244.0,11.0,1,0.58
245.0,11.0,1,0.58
246.0,11.0,1,0.58
247.0,11.0,0,0.58
248.0,11.0,0,0.58
249.0,11.0,2,0.58
250.0,11.0,2,0.58
1.0,12.0,2,0.816
2.0,12.0,2,0.816
3.0,12.0,1,0.816
4.0,12.0,2,0.816
5.0,12.0,1,0.816
6.0,12.0,0,0.816
7.0,12.0,0,0.816
8.0,12.0,0,0.816
9.0,12.0,1,0.816
10.0,12.0,0,0.816
11.0,12.0,1,0.816
12.0,12.0,0,0.816
13.0,12.0,1,0.816
14.0,12.0,1,0.816
15.0,12.0,0,0.816
16.0,12.0,1,0.816
17.0,12.0,3,0.816
18.0,12.0,1,0.816
19.0,12.0,2,0.816
20.0,12.0,5,0.816
21.0,12.0,1,0.816
22.0,12.0,1,0.816
23.0,12.0,1,0.816
24.0,12.0,2,0.816
25.0,12.0,1,0.816
26.0,12.0,0,0.816
27.0,12.0,1,0.816
28.0,12.0,0,0.816
29.0,12.0,1,0.816
30.0,12.0,0,0.816
31.0,12.0,0,0.816
32.0,12.0,0,0.816
33.0,12.0,0,0.816
34.0,12.0,2,0.816
35.0,12.0,1,0.816
36.0,12.0,2,0.816
37.0,12.0,0,0.816
38.0,12.0,1,0.816
39.0,12.0,0,0.816
40.0,12.0,0,0.816
41.0,12.0,0,0.816
42.0,12.0,0,0.816
43.0,12.0,1,0.816
44.0,12.0,1,0.816
45.0,12.0,1,0.816
46.0,12.0,0,0.816
47.0,12.0,1,0.816
48.0,12.0,0,0.816
49.0,12.0,1,0.816
50.0,12.0,0,0.816
51.0,12.0,0,0.816
52.0,12.0,0,0.816
53.0,12.0,1,0.816
54.0,12.0,0,0.816
55.0,12.0,0,0.816
56.0,12.0,0,0.816
57.0,12.0,1,0.816
58.0,12.0,1,0.816
59.0,12.0,0,0.816
60.0,12.0,1,0.816
61.0,12.0,1,0.816
62.0,12.0,0,0.816
63.0,12.0,1,0.816
64.0,12.0,1,0.816
65.0,12.0,0,0.816
66.0,12.0,1,0.816
67.0,12.0,3,0.816
68.0,12.0,2,0.816
69.0,12.0,0,0.816
70.0,12.0,0,0.816
71.0,12.0,0,0.816
72.0,12.0,2,0.816
73.0,12.0,1,0.816
74.0,12.0,3,0.816
75.0,12.0,0,0.816
76.0,12.0,1,0.816
77.0,12.0,2,0.816
78.0,12.0,1,0.816
79.0,12.0,1,0.816
80.0,12.0,1,0.816
81.0,12.0,3,0.816
82.0,12.0,0,0.816
83.0,12.0,1,0.816
84.0,12.0,0,0.816
85.0,12.0,1,0.816
86.0,12.0,2,0.816
87.0,12.0,3,0.816
88.0,12.0,2,0.816
89.0,12.0,2,0.816
90.0,12.0,1,0.816
91.0,12.0,1,0.816
92.0,12.0,1,0.816
93.0,12.0,4,0.816
94.0,12.0,0,0.816
95.0,12.0,4,0.816
96.0,12.0,0,0.816
97.0,12.0,1,0.816
98.0,12.0,4,0.816
99.0,12.0,0,0.816
100.0,12.0,2,0.816
101.0,12.0,0,0.816
102.0,12.0,0,0.816
103.0,12.0,0,0.816
104.0,12.0,0,0.816
105.0,12.0,1,0.816
106.0,12.0,1,0.816
107.0,12.0,1,0.816
108.0,12.0,2,0.816
109.0,12.0,1,0.816
110.0,12.0,1,0.816
111.0,12.0,1,0.816
112.0,12.0,0,0.816
113.0,12.0,0,0.816
114.0,12.0,1,0.816
115.0,12.0,0,0.816
116.0,12.0,0,0.816
117.0,12.0,1,0.816
118.0,12.0,0,0.816
119.0,12.0,2,0.816
120.0,12.0,2,0.816
121.0,12.0,1,0.816
122.0,12.0,0,0.816
123.0,12.0,0,0.816
124.0,12.0,3,0.816
125.0,12.0,1,0.816
126.0,12.0,0,0.816
127.0,12.0,1,0.816
128.0,12.0,0,0.816
129.0,12.0,0,0.816
130.0,12.0,3,0.816
131.0,12.0,0,0.816
132.0,12.0,0,0.816
133.0,12.0,1,0.816
134.0,12.0,0,0.816
135.0,12.0,3,0.816
136.0,12.0,1,0.816
137.0,12.0,3,0.816
138.0,12.0,3,0.816
139.0,12.0,0,0.816
140.0,12.0,2,0.816
141.0,12.0,0,0.816
142.0,12.0,2,0.816
143.0,12.0,1,0.816
144.0,12.0,0,0.816
145.0,12.0,1,0.816
146.0,12.0,1,0.816
147.0,12.0,2,0.816
148.0,12.0,0,0.816
149.0,12.0,0,0.816
150.0,12.0,2,0.816
151.0,12.0,2,0.816
152.0,12.0,0,0.816
153.0,12.0,0,0.816
154.0,12.0,2,0.816
155.0,12.0,0,0.816
156.0,12.0,1,0.816
157.0,12.0,0,0.816
158.0,12.0,1,0.816
159.0,12.0,1,0.816
160.0,12.0,2,0.816
161.0,12.0,1,0.816
162.0,12.0,1,0.816
163.0,12.0,1,0.816
164.0,12.0,0,0.816
165.0,12.0,0,0.816
166.0,12.0,3,0.816
167.0,12.0,0,0.816
168.0,12.0,2,0.816
169.0,12.0,1,0.816
170.0,12.0,1,0.816
171.0,12.0,2,0.816
172.0,12.0,1,0.816
173.0,12.0,0,0.816
174.0,12.0,3,0.816
175.0,12.0,1,0.816
176.0,12.0,2,0.816
177.0,12.0,0,0.816
178.0,12.0,1,0.816
179.0,12.0,3,0.816
180.0,12.0,0,0.816
181.0,12.0,2,0.816
182.0,12.0,0,0.816
183.0,12.0,0,0.816
184.0,12.0,2,0.816
185.0,12.0,0,0.816
186.0,12.0,1,0.816
187.0,12.0,2,0.816
188.0,12.0,1,0.816
189.0,12.0,0,0.816
190.0,12.0,1,0.816
191.0,12.0,1,0.816
192.0,12.0,1,0.816
193.0,12.0,4,0.816
194.0,12.0,2,0.816
195.0,12.0,2,0.816
196.0,12.0,0,0.816
197.0,12.0,3,0.816
198.0,12.0,3,0.816
199.0,12.0,1,0.816
200.0,12.0,0,0.816
201.0,12.0,4,0.816
202.0,12.0,3,0.816
203.0,12.0,2,0.816
204.0,12.0,1,0.816
205.0,12.0,0,0.816
206.0,12.0,0,0.816
207.0,12.0,0,0.816
208.0,12.0,1,0.816
209.0,12.0,0,0.816
210.0,12.0,2,0.816
211.0,12.0,0,0.816
212.0,12.0,3,0.816
213.0,12.0,1,0.816
214.0,12.0,2,0.816
215.0,12.0,1,0.816
216.0,12.0,1,0.816
217.0,12.0,2,0.816
218.0,12.0,2,0.816
219.0,12.0,1,0.816
220.0,12.0,0,0.816
221.0,12.0,0,0.816
222.0,12.0,1,0.816
223.0,12.0,1,0.816
224.0,12.0,1,0.816
225.0,12.0,1,0.816
226.0,12.0,0,0.816
227.0,12.0,1,0.816
228.0,12.0,1,0.816
229.0,12.0,0,0.816
230.0,12.0,0,0.816
231.0,12.0,0,0.816
232.0,12.0,0,0.816
233.0,12.0,1,0.816
234.0,12.0,0,0.816
235.0,12.0,1,0.816
236.0,12.0,0,0.816
237.0,12.0,1,0.816
238.0,12.0,1,0.816
239.0,12.0,0,0.816
240.0,12.0,2,0.816
241.0,12.0,1,0.816
242.0,12.0,2,0.816
243.0,12.0,0,0.816
244.0,12.0,0,0.816
245.0,12.0,0,0.816
246.0,12.0,2,0.816
